1176.1
1177.7
1163.6
1172.28
1169.66
1162.72
1170.58
1169.74
1171.34
1170.0
1166.82
1167.24
1167.98
1166.18
1170.84
1163.36
1164.22
1164.92
1159.42
1163.74
1166.68
1153.34
1157.92
1164.82
1164.06
1165.44
1161.36
1165.42
1161.78
1164.42
1153.72
1160.06
1162.9
1159.16
1161.48
1168.38
1162.3
1163.66
1167.08
1165.44
1170.0
1167.26
1160.38
1163.82
1165.16
1171.76
1167.34
1163.7
1161.48
1161.2
1157.78
1167.74
1168.8
1159.06
1165.12
1159.7
1157.7
1158.86
1154.96
1157.22
1155.72
1152.08
1149.74
1149.36
1151.08
1149.34
1151.66
1150.74
1155.7
1153.4
1152.16
1148.14
1150.8
1146.14
1143.94
1144.08
1140.46
1147.0
1135.56
1137.1
1128.74
1131.6
1123.38
1126.78
1124.48
1133.36
1123.56
1128.18
1133.06
1124.48
1128.7
1130.74
1129.24
1126.22
1125.88
1130.68
1129.58
1132.9
1128.58
1117.5
1126.96
1114.28
1123.68
1122.26
1125.58
1124.64
1120.56
1130.78
1135.66
1126.4
1129.96
1129.3
1131.18
1126.42
1138.12
1136.12
1132.0
1136.6
1141.06
1136.26
1136.92
1139.48
1136.9
1142.66
1135.54
1136.0
1141.08
1138.74
1148.56
1145.3
1150.98
1141.2
1153.02
1150.08
1148.52
1161.22
1159.82
1150.66
1162.48
1151.96
1154.38
1151.94
1158.58
1162.42
1162.0
1156.98
1161.78
1168.12
1165.94
1159.46
1155.18
1156.4
1162.88
1158.08
1161.18
1157.2
1162.9
1158.42
1168.92
1173.58
1164.3
1168.38
1163.06
1163.56
1159.58
1168.44
1157.32
1160.82
1159.94
1154.08
1157.58
1162.94
1159.64
1162.42
1164.56
